run_date,ticker,horizon,predicted_edge,sector,p10,p90
2026-02-25,FIVE,120d,0.325069,Consumer Discretionary,-0.389386,0.509149
2026-02-25,NVTS,120d,0.319123,Semiconductors,-0.413743,1.283031
2026-02-25,PL,120d,0.527673,Industrials,-0.039801,2.286473
2026-02-25,REMX,120d,0.417095,Materials,-0.127695,0.548812
2026-02-25,TERN,120d,0.503512,Biotech,0.161291,5.480753
2026-02-25,TTMI,120d,0.655091,Technology,0.126223,1.15435
2026-02-25,VICR,120d,0.343118,Technology,-0.096902,2.098057
2026-02-25,VSAT,120d,0.595769,Technology,-0.322391,1.580734
2026-02-26,ACMR,20d,0.116899,Semiconductors,-0.209149,0.335703
2026-02-26,CHYM,20d,0.131616,Technology,-0.134853,0.171216
2026-02-26,FNGD,20d,0.118192,,-0.157578,0.199495
2026-02-26,ALB,60d,0.284924,Materials,-0.322074,0.820597
2026-02-26,ALMS,60d,0.426735,Biotech,-0.353756,4.337328
2026-02-26,ATRO,60d,0.269835,Defense,0.026296,0.583918
2026-02-26,ERAS,60d,0.50841,Healthcare,-0.324091,3.743406
2026-02-26,FNGD,60d,0.327017,,-0.314173,0.341172
2026-02-26,FOLD,60d,0.277065,Biotech,-0.255845,0.675501
2026-02-26,LITE,60d,0.528026,Technology,-0.245758,1.167884
2026-02-26,MU,60d,0.339743,Technology,-0.138261,0.945916
2026-02-26,PL,60d,0.435383,Industrials,-0.289654,1.174094
2026-02-26,TER,60d,0.307379,Technology,-0.336001,0.640154
2026-02-26,VICR,60d,0.487835,Technology,-0.166572,1.279556
2026-02-26,ALMS,120d,3.227644,Biotech,-0.631869,4.624119
2026-02-26,ASM,120d,0.427908,Materials,0.167223,2.580471
2026-02-26,ATRO,120d,0.323103,Defense,0.079553,1.115904
2026-02-26,CAR,120d,0.457166,Industrials,-0.356079,1.549744
2026-02-26,CELC,120d,0.305798,Biotech,-0.124133,1.974593
2026-02-26,CHYM,120d,0.318029,Technology,-0.272897,0.323316
2026-02-26,COGT,120d,0.319342,Biotech,-0.219001,2.174307
2026-02-26,CRVS,120d,0.63005,Biotech,-0.187935,2.815385
2026-02-26,NVTS,120d,0.409564,Semiconductors,-0.429588,1.256737
2026-02-26,REMX,120d,0.309936,Materials,-0.166111,0.559054
2026-02-26,SBSW,120d,0.528264,Materials,-0.140694,1.291806
2026-02-26,SLS,120d,0.49876,Healthcare,-0.155338,1.427248
2026-02-26,TTMI,120d,0.592371,Technology,0.114664,1.142196
2026-02-26,VSAT,120d,0.575618,Technology,-0.371188,0.768421
2026-02-27,FN,20d,0.119013,Technology,-0.062398,0.289967
2026-02-27,KTOS,20d,0.117859,Defense,-0.196481,0.277033
2026-02-27,ALMS,60d,0.217085,Biotech,-0.350819,2.971703
2026-02-27,SBSW,60d,0.243373,Materials,-0.199508,0.379094
2026-02-27,STNE,60d,0.227326,Technology,-0.201335,0.453916
2026-02-27,TTAN,60d,0.16091,Technology,-0.148676,0.281278
2026-02-27,AG,120d,0.245339,Materials,-0.197038,0.959175
2026-02-27,ATRO,120d,0.244362,Defense,0.086807,1.091931
2026-02-27,CELC,120d,0.422747,Biotech,-0.202021,5.013562
2026-02-27,CRSP,120d,0.269909,Biotech,-0.260293,0.617018
2026-02-27,ONTO,120d,0.250162,Technology,-0.459598,0.923566
2026-02-27,PRAX,120d,0.281691,Healthcare,-0.449253,5.385827
2026-02-27,QXO,120d,0.294014,Industrials,-0.55282,3.432059
2026-02-27,STNE,120d,0.244128,Technology,-0.261606,0.642001
2026-02-27,TTMI,120d,0.300623,Technology,0.014609,1.076295
2026-02-27,VSAT,120d,0.524841,Technology,-0.314675,1.793117
2026-03-02,RDDT,5d,0.051332,Communication Services,-0.059409,0.14558
2026-03-02,CHYM,20d,0.133193,Technology,-0.112021,0.302646
2026-03-02,KRMN,20d,0.17385,Industrials,-0.20808,0.57314
2026-03-02,SATS,20d,0.136587,Communication Services,-0.099798,0.563561
2026-03-02,ALMS,60d,0.352504,Biotech,-0.354585,4.033199
2026-03-02,ATRO,60d,0.229307,Defense,-0.08484,0.583918
2026-03-02,DG,60d,0.185294,Consumer Staples,-0.122506,0.430543
2026-03-02,ESLT,60d,0.205865,Industrials,0.008455,0.73078
2026-03-02,FNGD,60d,0.327017,,-0.333307,0.46599
2026-03-02,SBSW,60d,0.218521,Materials,-0.139551,0.446966
2026-03-02,STNE,60d,0.239532,Technology,-0.207752,0.463592
2026-03-02,ACMR,120d,0.270092,Semiconductors,-0.168704,1.064139
2026-03-02,AG,120d,0.281402,Materials,-0.138501,0.892454
2026-03-02,ATRO,120d,0.305595,Defense,0.084482,1.087006
2026-03-02,CAR,120d,0.299112,Industrials,-0.390967,1.315445
2026-03-02,LEU,120d,0.292344,Energy,-0.340944,1.726328
2026-03-02,NVTS,120d,0.427055,Semiconductors,-0.427651,1.568318
2026-03-02,SBSW,120d,0.513049,Materials,-0.205122,1.289739
2026-03-02,SLNO,120d,0.508709,Biotech,-0.339376,5.555458
2026-03-02,SLS,120d,0.304067,Healthcare,-0.191729,1.479728
2026-03-02,TTMI,120d,0.424947,Technology,0.116006,1.19276
2026-03-02,VSAT,120d,0.597483,Technology,-0.302563,1.432309
2026-03-03,ALHC,20d,0.24978,Healthcare,-0.194416,0.399296
2026-03-03,CHYM,20d,0.180337,Technology,-0.045673,0.347622
2026-03-03,FN,20d,0.132951,Technology,-0.035367,0.250347
2026-03-03,ANF,60d,0.285846,Consumer Discretionary,-0.490643,0.643583
2026-03-03,ATRO,60d,0.240406,Defense,-0.084694,0.582324
2026-03-03,CHYM,60d,0.391134,Technology,-0.142117,0.475237
2026-03-03,KLAR,60d,0.234836,Technology,-0.488231,-0.172232
2026-03-03,SLNO,60d,0.489554,Biotech,-0.291984,6.447454
2026-03-03,CRSP,120d,0.253391,Biotech,-0.261888,0.614813
2026-03-03,ESLT,120d,0.261717,Industrials,0.016247,0.771352
2026-03-03,LIF,120d,0.267502,Technology,-0.57009,0.890199
2026-03-03,OSCR,120d,0.311492,Healthcare,-0.258703,1.172737
2026-03-03,QXO,120d,0.288404,Industrials,-0.8226,3.375766
2026-03-03,SLNO,120d,0.621172,Biotech,-0.17525,10.602564
2026-03-03,SMCI,120d,0.413904,Technology,-0.554309,2.004397
2026-03-03,STNE,120d,0.300711,Technology,-0.296117,0.929864
2026-03-03,UBER,120d,0.276863,Technology,-0.232595,0.65476
2026-03-03,VSAT,120d,0.55588,Technology,-0.314489,1.27262
2026-03-03,ZS,120d,0.302187,Technology,-0.543526,0.690732
2026-03-04,UNG,5d,0.054684,Energy,-0.079532,0.102035
2026-03-04,BBIO,20d,0.114584,Biotech,-0.103201,0.211895
2026-03-04,CHYM,20d,0.179716,Technology,-0.098568,0.279251
2026-03-04,RIVN,20d,0.12839,Consumer Discretionary,-0.182635,0.376368
2026-03-04,UNG,20d,0.130157,Energy,-0.057178,0.219886
2026-03-04,ALMS,60d,0.223899,Biotech,-0.497957,4.503974
2026-03-04,BHF,60d,0.219402,Financials,-0.116388,0.354147
2026-03-04,CELC,60d,0.358298,Biotech,-0.188325,1.219691
2026-03-04,CHYM,60d,0.458797,Technology,-0.27782,0.449347
2026-03-04,GH,60d,0.380376,Healthcare,-0.213082,0.785941
2026-03-04,KLAR,60d,0.234836,Technology,-0.391976,-0.175327
2026-03-04,LQDA,60d,0.241455,Healthcare,-0.02353,0.738487
2026-03-04,LULU,60d,0.230607,Consumer Discretionary,-0.257139,0.287452
2026-03-04,PL,60d,0.411422,Industrials,-0.22954,1.124782
2026-03-04,VSCO,60d,0.363178,Consumer Discretionary,-0.487863,1.076531
2026-03-04,ALMS,120d,1.32526,Biotech,-0.644512,4.395838
2026-03-04,APLS,120d,0.355391,Biotech,-0.465221,1.001561
2026-03-04,CELC,120d,0.337677,Biotech,-0.247759,1.672653
2026-03-04,DOCN,120d,0.309458,Technology,-0.220805,1.184597
2026-03-04,ESLT,120d,0.291166,Industrials,0.068021,0.798968
2026-03-04,ONTO,120d,0.275047,Technology,-0.420242,1.107059
2026-03-04,SKYT,120d,0.307769,Technology,-0.283724,1.179299
2026-03-04,SMCI,120d,0.276255,Technology,-0.554309,2.227434
2026-03-04,UAA,120d,0.269871,Consumer Discretionary,-0.325064,0.365706
2026-03-04,VSAT,120d,0.588924,Technology,-0.255965,0.92277
2026-03-05,UNG,5d,0.053124,Energy,-0.083931,0.118533
2026-03-05,CHYM,20d,0.179716,Technology,-0.14303,0.279254
2026-03-05,UNG,20d,0.104837,Energy,-0.10858,0.160815
2026-03-05,AS,60d,0.199151,Consumer Discretionary,-0.154545,0.674356
2026-03-05,CHYM,60d,0.310013,Technology,-0.162632,0.46561
2026-03-05,ESTC,60d,0.172706,Technology,-0.212102,0.404033
2026-03-05,GH,60d,0.170001,Healthcare,-0.254564,0.785941
2026-03-05,LULU,60d,0.194789,Consumer Discretionary,-0.169697,0.287452
2026-03-05,RBLX,60d,0.19621,Communication Services,-0.37025,0.406625
2026-03-05,APLS,120d,0.282303,Biotech,-0.465221,1.019497
2026-03-05,ATRO,120d,0.244362,Defense,0.119257,1.103576
2026-03-05,CELC,120d,0.369195,Biotech,-0.247841,3.774408
2026-03-05,ESLT,120d,0.264815,Industrials,0.029152,0.787863
2026-03-05,SLNO,120d,0.284756,Biotech,-0.248916,10.719644
2026-03-05,SMCI,120d,0.325619,Technology,-0.540782,2.228617
2026-03-05,STNE,120d,0.285358,Technology,-0.291262,0.655635
2026-03-05,VSAT,120d,0.534428,Technology,-0.261148,1.844284
2026-03-06,CHYM,5d,0.072817,Technology,-0.028593,0.13227
2026-03-06,ALHC,20d,0.165038,Healthcare,-0.049163,0.414074
2026-03-06,AMRZ,20d,0.137038,Materials,0.043354,0.173151
2026-03-06,CAI,20d,0.224643,Biotech,-0.214998,0.176178
2026-03-06,CHYM,20d,0.418979,Technology,-0.055551,0.405458
2026-03-06,VSCO,20d,0.134726,Consumer Discretionary,-0.25188,0.416876
2026-03-06,AS,60d,0.22304,Consumer Discretionary,-0.040587,0.721133
2026-03-06,ASM,60d,0.205499,Materials,-0.056667,1.160009
2026-03-06,CHYM,60d,0.241517,Technology,0.005109,0.444199
2026-03-06,CUK,60d,0.176972,Consumer Discretionary,-0.176302,0.327088
2026-03-06,DUOL,60d,0.237329,Technology,-0.371349,0.666162
2026-03-06,ESLT,60d,0.209679,Industrials,0.031303,0.510853
2026-03-06,HMY,60d,0.20409,Materials,0.062005,0.52699
2026-03-06,LBRDK,60d,0.178528,Communication Services,-0.160035,0.244445
2026-03-06,LTH,60d,0.218536,Consumer Discretionary,-0.054532,0.373146
2026-03-06,LULU,60d,0.205943,Consumer Discretionary,-0.143626,0.287452
2026-03-06,CAR,120d,0.302089,Industrials,-0.290474,0.918711
2026-03-06,ESLT,120d,0.317108,Industrials,0.109965,0.773184
2026-03-06,GEV,120d,0.305835,Industrials,0.274693,1.407102
2026-03-06,HOOD,120d,0.347569,Financials,-0.34414,1.301424
2026-03-06,LEU,120d,0.270458,Energy,-0.32813,1.510491
2026-03-06,LITE,120d,0.287859,Technology,-0.06346,2.990564
2026-03-06,RBLX,120d,0.307588,Communication Services,-0.551674,0.83606
2026-03-06,RKLB,120d,0.358005,Industrials,0.006655,3.709369
2026-03-06,SRAD,120d,0.357534,Technology,-0.415704,0.833696
2026-03-06,VSAT,120d,0.534428,Technology,-0.468484,1.992816
2026-03-09,CHYM,5d,0.053478,Technology,-0.051507,0.058815
2026-03-09,ALHC,20d,0.184923,Healthcare,-0.194416,0.399296
2026-03-09,CHYM,20d,0.179716,Technology,-0.055102,0.355122
2026-03-09,IOT,20d,0.12881,Technology,-0.186257,0.257654
2026-03-09,ANF,60d,0.29314,Consumer Discretionary,-0.481813,0.639403
2026-03-09,AS,60d,0.199151,Consumer Discretionary,-0.188178,0.725477
2026-03-09,CHYM,60d,0.310013,Technology,-0.139961,0.459408
2026-03-09,ESTC,60d,0.232486,Technology,-0.210438,0.404033
2026-03-09,GAP,60d,0.184112,Consumer Discretionary,-0.094779,0.85291
2026-03-09,SLNO,60d,0.509889,Biotech,-0.219864,6.69149
2026-03-09,AMD,120d,0.295783,Semiconductors,-0.149945,0.868461
2026-03-09,APLS,120d,0.453947,Biotech,-0.465221,1.083896
2026-03-09,CE,120d,0.31064,Materials,-0.489052,0.565433
2026-03-09,METC,120d,0.316702,Materials,-0.2909,1.404436
2026-03-09,OSCR,120d,0.327973,Healthcare,-0.257544,1.349477
2026-03-09,PI,120d,0.291046,Technology,-0.498253,0.781253
2026-03-09,QXO,120d,0.366261,Industrials,-0.201435,3.420441
2026-03-09,SLNO,120d,0.59688,Biotech,-0.046973,10.607997
2026-03-09,SMCI,120d,0.422547,Technology,-0.53917,2.227434
2026-03-09,STNE,120d,0.300711,Technology,-0.29162,0.84073
2026-03-09,ZS,120d,0.286859,Technology,-0.508261,0.703928
2026-03-10,CRS,5d,0.051748,Industrials,-0.012355,0.119624
2026-03-10,ALHC,20d,0.25265,Healthcare,-0.194416,0.433012
2026-03-10,AVAV,20d,0.148524,Defense,-0.068941,0.237978
2026-03-10,IOT,20d,0.14955,Technology,-0.186257,0.260935
2026-03-10,ANF,60d,0.268328,Consumer Discretionary,-0.490643,0.639403
2026-03-10,ESTC,60d,0.198281,Technology,-0.204615,0.393604
2026-03-10,MSTR,60d,0.233623,Technology,-0.14364,0.539999
2026-03-10,PINS,60d,0.203589,Communication Services,-0.155161,0.251254
2026-03-10,SLNO,60d,0.511829,Biotech,0.056814,6.447454
2026-03-10,WING,60d,0.180839,Consumer Discretionary,-0.17864,0.4968
2026-03-10,ACLX,120d,0.554576,Biotech,-0.15791,0.890793
2026-03-10,DAVE,120d,0.501811,Technology,0.041655,2.444016
2026-03-10,ELF,120d,0.328023,Consumer Staples,-0.355544,0.537085
2026-03-10,ETHE,120d,0.355184,,-0.29223,1.491852
2026-03-10,FICO,120d,0.376714,Technology,-0.101523,0.716323
2026-03-10,FOUR,120d,0.328346,Technology,-0.084422,0.580593
2026-03-10,GLOB,120d,0.327416,Technology,-0.574819,0.408325
2026-03-10,METC,120d,0.778339,Materials,-0.284296,1.374198
2026-03-10,MMYT,120d,0.392568,Consumer Discretionary,-0.166003,0.5888
2026-03-10,NUVL,120d,0.374579,Healthcare,-0.056984,0.882265
2026-03-10,OSCR,120d,0.42151,Healthcare,-0.049014,1.469547
2026-03-10,PI,120d,0.406557,Technology,-0.263106,0.791
2026-03-10,QXO,120d,0.366261,Industrials,-0.835375,3.375766
2026-03-10,S,120d,0.338829,Technology,-0.204954,0.82327
2026-03-10,SLNO,120d,0.724201,Biotech,0.197892,10.602564
2026-03-10,SMCI,120d,0.540142,Technology,-0.452824,2.177332
2026-03-10,TPG,120d,0.360911,Financials,-0.186454,0.621184
2026-03-10,UBER,120d,0.369957,Technology,0.040939,0.715573
2026-03-10,ZS,120d,0.416234,Technology,0.017184,0.739788
2026-03-11,ALHC,20d,0.196631,Healthcare,-0.194416,0.414252
2026-03-11,FN,20d,0.158134,Technology,-0.02445,0.289328
2026-03-11,OKTA,20d,0.123027,Technology,-0.051644,0.229023
2026-03-11,ANF,60d,0.29314,Consumer Discretionary,-0.476385,0.6482
2026-03-11,ESTC,60d,0.198281,Technology,-0.173374,0.393604
2026-03-11,GAP,60d,0.184112,Consumer Discretionary,-0.075316,0.804682
2026-03-11,LULU,60d,0.183093,Consumer Discretionary,-0.253086,0.266253
2026-03-11,SLNO,60d,0.511829,Biotech,-0.135905,6.447454
2026-03-11,WING,60d,0.180839,Consumer Discretionary,-0.205476,0.4968
2026-03-11,ACLX,120d,0.440607,Biotech,-0.172308,0.892339
2026-03-11,AMD,120d,0.315827,Semiconductors,-0.05303,0.868461
2026-03-11,APLS,120d,0.62559,Biotech,-0.459602,1.151505
2026-03-11,CE,120d,0.31064,Materials,-0.227917,0.482304
2026-03-11,ELF,120d,0.318584,Consumer Staples,-0.398511,0.549591
2026-03-11,ETHE,120d,0.354028,,-0.293855,1.491852
2026-03-11,FICO,120d,0.342927,Technology,-0.339474,0.624274
2026-03-11,METC,120d,0.778339,Materials,-0.313398,1.404436
2026-03-11,NUVL,120d,0.300824,Healthcare,-0.073321,0.879484
2026-03-11,OSCR,120d,0.439934,Healthcare,-0.249424,1.467856
2026-03-11,PI,120d,0.406557,Technology,-0.462262,0.786298
2026-03-11,QXO,120d,0.366261,Industrials,-0.826977,3.375766
2026-03-11,SLNO,120d,0.615436,Biotech,0.10489,10.476282
2026-03-11,SMCI,120d,0.471505,Technology,-0.53917,2.082674
2026-03-11,UBER,120d,0.327945,Technology,-0.111424,0.65476
2026-03-11,ZS,120d,0.302187,Technology,-0.378745,0.713923
2026-03-12,OSCR,5d,0.085281,Healthcare,-0.098756,0.180436
2026-03-12,ALHC,20d,0.172125,Healthcare,-0.043623,0.429826
2026-03-12,ANF,20d,0.156017,Consumer Discretionary,-0.211617,0.571629
2026-03-12,ASM,20d,0.207417,Materials,-0.091434,0.506374
2026-03-12,AVAV,20d,0.157601,Defense,-0.158939,0.301148
2026-03-12,CVNA,20d,0.206986,Consumer Discretionary,-0.015186,0.659142
2026-03-12,FN,20d,0.179337,Technology,-0.018073,0.420096
2026-03-12,HMY,20d,0.147196,Materials,0.041971,0.391842
2026-03-12,SVIX,20d,0.155194,,-0.094785,0.280821
2026-03-12,ANF,60d,0.263321,Consumer Discretionary,-0.432313,0.639916
2026-03-12,ASM,60d,0.238676,Materials,-0.311275,1.306908
2026-03-12,ATRO,60d,0.197809,Defense,-0.121994,0.569389
2026-03-12,CDE,60d,0.27408,Materials,-0.103543,0.581029
2026-03-12,CHWY,60d,0.211153,Consumer Discretionary,-0.285702,0.650781
2026-03-12,CORT,60d,0.23017,Biotech,-0.22667,0.526901
2026-03-12,LBRDK,60d,0.189268,Communication Services,-0.091209,0.238418
2026-03-12,MSTR,60d,0.259916,Technology,-0.20681,0.639245
2026-03-12,OS,60d,0.18404,Technology,-0.248668,0.234818
2026-03-12,SLNO,60d,0.408081,Biotech,-0.026145,4.048144
2026-03-12,TTAN,60d,0.275774,Technology,-0.24458,0.315099
2026-03-12,ACLX,120d,0.394369,Biotech,0.004134,0.83634
2026-03-12,ALNY,120d,0.295684,Biotech,-0.164518,0.931451
2026-03-12,AMD,120d,0.331652,Semiconductors,0.041046,0.936845
2026-03-12,CRSP,120d,0.270419,Biotech,-0.193951,0.556264
2026-03-12,ECG,120d,0.391693,Industrials,-0.054741,0.969795
2026-03-12,FICO,120d,0.27804,Technology,-0.267355,0.756489
2026-03-12,FOUR,120d,0.32659,Technology,-0.120014,0.582375
2026-03-12,GEV,120d,0.342141,Industrials,0.490176,0.991439
2026-03-12,IOT,120d,0.325672,Technology,-0.240819,0.564323
2026-03-12,LIF,120d,0.346526,Technology,-0.433904,1.136937
2026-03-12,MELI,120d,0.288363,Consumer Discretionary,0.016821,0.495581
2026-03-12,METC,120d,0.333486,Materials,-0.287607,1.463127
2026-03-12,MMYT,120d,0.407484,Consumer Discretionary,-0.166563,0.633862
2026-03-12,NVDA,120d,0.289737,Technology,0.186274,0.733438
2026-03-12,PI,120d,0.483212,Technology,-0.186883,0.994432
2026-03-12,QXO,120d,0.304527,Industrials,-0.840477,3.001879
2026-03-12,RARE,120d,0.304534,Biotech,-0.280644,0.282341
2026-03-12,RBLX,120d,0.32886,Communication Services,0.055086,0.926324
2026-03-12,RKLB,120d,0.765366,Industrials,-0.240518,2.16976
2026-03-12,SLNO,120d,0.351907,Biotech,0.124567,9.400019
2026-03-12,STNE,120d,0.338216,Technology,-0.289444,0.877835
2026-03-12,TTAN,120d,0.30142,Technology,-0.319585,0.140426
2026-03-12,VISN,120d,0.584306,Technology,-0.432258,5.557137
2026-03-12,VRNS,120d,0.28448,Technology,-0.084006,0.635397
2026-03-13,ARRY,5d,0.072923,Energy Transition,-0.143655,0.14322
2026-03-13,AFRM,20d,0.195766,Financials,-0.204643,0.650112
2026-03-13,DUOL,20d,0.151643,Technology,-0.134611,0.282717
2026-03-13,HMY,20d,0.187336,Materials,0.056469,0.374928
2026-03-13,RDDT,20d,0.143719,Communication Services,-0.342222,0.329807
2026-03-13,AFRM,60d,0.425803,Financials,-0.252725,1.352648
2026-03-13,ANF,60d,0.286971,Consumer Discretionary,-0.432313,0.645346
2026-03-13,DUOL,60d,0.413997,Technology,-0.232996,0.733011
2026-03-13,ETHE,60d,0.278505,,-0.458373,0.786568
2026-03-13,LIF,60d,0.306866,Technology,-0.268081,0.466313
2026-03-13,MSTR,60d,0.357469,Technology,-0.20681,0.771025
2026-03-13,RBLX,60d,0.241795,Communication Services,-0.105903,0.604722
2026-03-13,SLNO,60d,0.448777,Biotech,0.075446,4.080521
2026-03-13,SNAP,60d,0.25331,Communication Services,-0.311731,0.888886
2026-03-13,STNE,60d,0.225703,Technology,-0.156488,0.709921
2026-03-13,TTAN,60d,0.275774,Technology,-0.221165,0.305729
2026-03-13,UEC,60d,0.227068,Energy,-0.293472,0.52599
2026-03-13,WING,60d,0.280441,Consumer Discretionary,-0.107983,0.48546
2026-03-13,ACLX,120d,0.633156,Biotech,0.006803,0.963072
2026-03-13,AFRM,120d,0.507031,Financials,0.154918,2.029512
2026-03-13,AMD,120d,0.391673,Semiconductors,-0.013339,0.768285
2026-03-13,CRM,120d,0.344247,Technology,-0.189525,0.466588
2026-03-13,CRSP,120d,0.399075,Biotech,-0.181707,0.59822
2026-03-13,CRWD,120d,0.33696,Technology,0.062171,1.143219
2026-03-13,DAVE,120d,0.721484,Technology,0.232974,5.501712
2026-03-13,DECK,120d,0.393136,Consumer Discretionary,-0.485861,0.778286
2026-03-13,ECG,120d,0.363005,Industrials,-0.030311,0.960969
2026-03-13,ELF,120d,0.575759,Consumer Staples,-0.32114,0.848731
2026-03-13,ETHE,120d,0.736348,,-0.219366,1.312777
2026-03-13,HUBS,120d,0.33858,Technology,-0.37247,0.491736
2026-03-13,IOT,120d,0.34124,Technology,-0.230335,0.516579
2026-03-13,LQDA,120d,0.372431,Healthcare,-0.138227,1.519472
2026-03-13,METC,120d,0.593237,Materials,-0.283778,1.439038
2026-03-13,MMYT,120d,0.466689,Consumer Discretionary,-0.103725,0.692846
2026-03-13,MSTR,120d,0.498964,Technology,0.199852,3.646873
2026-03-13,OSCR,120d,0.587753,Healthcare,-0.028581,1.52202
2026-03-13,PI,120d,0.474855,Technology,-0.186883,1.313201
2026-03-13,QXO,120d,0.527333,Industrials,-0.836631,3.122875
2026-03-13,RBLX,120d,0.368102,Communication Services,0.127266,0.822252
2026-03-13,RYTM,120d,0.526623,Biotech,0.101377,0.974557
2026-03-13,S,120d,0.336075,Technology,-0.188276,0.87527
2026-03-13,SLNO,120d,0.427445,Biotech,0.119275,9.400019
2026-03-13,SMCI,120d,0.643596,Technology,-0.49541,2.607156
2026-03-13,STNE,120d,0.444769,Technology,-0.293527,0.888574
2026-03-13,UBER,120d,0.39493,Technology,0.057239,0.746276
2026-03-13,WING,120d,0.389452,Consumer Discretionary,-0.237247,0.965131
2026-03-16,ALHC,20d,0.172125,Healthcare,-0.018576,0.415927
